2704	Elemental Fury	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2705	Aerfalle's Enforcement	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2706	Aerfalle's Gaze	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2707	Elemental Pit	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2708	Stasis Field	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2709	Summon Primary Portal I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2710	Volcanic Blast	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2711	Acid Arc I	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2712	Acid Arc II	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2713	Acid Arc III	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2714	Acid Arc IV	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2715	Acid Arc V	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2716	Acid Arc VI	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2717	Acid Arc VII	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2718	Force Arc I	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2719	Force Arc II	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2720	Force Arc III	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2721	Force Arc IV	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2722	Force Arc V	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2723	Force Arc VI	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2724	Force Arc VII	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2725	Frost Arc I	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2726	Frost Arc II	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2727	Frost Arc III	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2728	Frost Arc IV	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2729	Frost Arc V	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2730	Frost Arc VI	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2731	Frost Arc VII	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2732	Lightning Arc I	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2733	Lightning Arc II	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2734	Lightning Arc III	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2735	Lightning Arc IV	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2736	Lightning Arc V	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2737	Lightning Arc VI	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2738	Lightning Arc VII	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2739	Flame Arc I	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2740	Flame Arc II	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2741	Flame Arc III	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2742	Flame Arc IV	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2743	Flame Arc V	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2744	Flame Arc VI	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2745	Flame Arc VII	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2746	Shock Arc I	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2747	Shock Arc II	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2748	Shock Arc III	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2749	Shock Arc IV	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2750	Shock Arc V	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2751	Shock Arc VI	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2752	Shock Arc VII	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2753	Blade Arc I	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2754	Blade Arc II	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2755	Blade Arc III	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2756	Blade Arc IV	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2757	Blade Arc V	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2758	Blade Arc VI	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2759	Blade Arc VII	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2760	Martyr's Hecatomb I	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2761	Martyr's Hecatomb II	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2762	Martyr's Hecatomb III	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2763	Martyr's Hecatomb IV	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2764	Martyr's Hecatomb V	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2765	Martyr's Hecatomb VI	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2766	Martyr's Hecatomb VII	128	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2767	Martyr's Tenacity I	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2768	Martyr's Tenacity II	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2769	Martyr's Tenacity III	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2770	Martyr's Tenacity IV	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2771	Martyr's Tenacity V	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2772	Martyr's Tenacity VI	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2773	Martyr's Tenacity VII	256	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2774	Martyr's Blight I	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2775	Martyr's Blight II	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2776	Martyr's Blight III	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2777	Martyr's Blight IV	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2778	Martyr's Blight V	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2779	Martyr's Blight VI	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2780	Martyr's Blight VII	512	NULL	NULL	0.25	NULL	NULL	NULL	NULL
2781	Lesser Elemental Fury	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2782	Lesser Elemental Fury	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2783	Lesser Elemental Fury	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2784	Lesser Elemental Fury	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2785	Lesser Stasis Field	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2786	Madness	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2787	Supremacy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2788	Essence Blight	NULL	512	NULL	NULL	-5000	NULL	NULL	NULL
2789	Elemental Destruction	NULL	128	NULL	NULL	-8000	NULL	NULL	NULL
2790	Weight of the World	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2791	Rolling Death	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2792	Rolling Death	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2793	Rolling Death	8	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2794	Rolling Death	64	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2795	Citadel Library	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2796	Citadel Surface	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2797	Proving Grounds Rolling Death	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2798	Proving Grounds High	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2799	Proving Grounds Low	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2800	Proving Grounds Mid	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2801	Proving Grounds Extreme	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2802	Proving Grounds High	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2803	Proving Grounds Low	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2804	Proving Grounds Mid	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2805	Impudence	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2806	Impudence	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2807	Impudence	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2808	Impudence	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2809	Moderate Arcane Prowess	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2810	Moderate Life Magic Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2811	Moderate Magic Resistance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2812	Moderate War Magic Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2813	Mount Lethe Recall	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2814	Priest's Curse	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2815	Boom Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2816	Big Boom Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2817	Shockwave Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2818	Spiral Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2819	Sparkle Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2820	Blossom Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2821	Ring Black Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2822	Boom Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2823	Big Boom Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2824	Shockwave Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2825	Spiral Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2826	Sparkle Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2827	Blossom Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2828	Ring Blue Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2829	Boom Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2830	Big Boom Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2831	Shockwave Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2832	Spiral Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2833	Sparkle Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2834	Blossom Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2835	Ring Green Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2836	Boom Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2837	Big Boom Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2838	Shockwave Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2839	Spiral Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2840	Sparkle Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2841	Blossom Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2842	Ring Orange Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2843	Boom Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2844	Big Boom Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2845	Shockwave Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2846	Spiral Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2847	Sparkle Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2848	Blossom Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2849	Ring Purple Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2850	Boom Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2851	Big Boom Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2852	Shockwave Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2853	Spiral Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2854	Sparkle Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2855	Blossom Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2856	Ring Red Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2857	Boom White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2858	Big Boom White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2859	Shockwave White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2860	Spiral White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2861	Sparkle White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2862	Blossom White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2863	Ring White Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2864	Boom Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2865	Big Boom Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2866	Shockwave Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2867	Spiral Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2868	Sparkle Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2869	Blossom Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2870	Ring Yellow Firework OUT	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2871	Boom Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2872	Big Boom Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2873	Shockwave Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2874	Spiral Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2875	Sparkle Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2876	Blossom Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2877	Ring Black Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2878	Boom Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2879	Big Boom Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2880	Shockwave Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2881	Spiral Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2882	Sparkle Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2883	Blossom Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2884	Ring Blue Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2885	Boom Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2886	Big Boom Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2887	Shockwave Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2888	Spiral Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2889	Sparkle Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2890	Blossom Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2891	Ring Green Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2892	Boom Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2893	Big Boom Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2894	Shockwave Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2895	Spiral Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2896	Sparkle Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2897	Blossom Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2898	Ring Orange Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2899	Boom Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2900	Big Boom Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2901	Shockwave Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2902	Spiral Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2903	Sparkle Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2904	Blossom Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2905	Ring Purple Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2906	Boom Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2907	Big Boom Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2908	Shockwave Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2909	Spiral Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2910	Sparkle Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2911	Blossom Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2912	Ring Red Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2913	Boom White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2914	Big Boom White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2915	Shockwave White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2916	Spiral White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2917	Sparkle White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2918	Blossom White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2919	Ring White Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2920	Boom Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2921	Big Boom Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2922	Shockwave Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2923	Spiral Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2924	Sparkle Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2925	Blossom Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2926	Ring Yellow Firework UP	2	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2927	Old School Fireworks	NULL	128	NULL	NULL	8	NULL	NULL	NULL
2928	Tusker Hide	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2929	Tusker Might	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2930	Tusker Skin	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2931	Recall Aphus Lassel	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2932	Tusker Leap	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2933	Tusker Sprint	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2934	Tusker Fists	4	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2935	Trial of the Tusker Hero	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2936	Entrance to Tusker Island	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2937	Moderate Impregnability	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2938	Moderate Invulnerability	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2939	Entering the Temple	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2940	Entering the Temple	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2941	Ulgrim's Recall	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2942	Free Ride to the Abandoned Mine	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2943	Recall to the Singularity Caul	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2944	Storage Warehouse	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2945	Storage Warehouse	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2946	Moderate Creature Magic Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2947	Nullify All Magic Other	NULL	NULL	0	NULL	NULL	0	285	2
2948	Hieromancer's Great Ward	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2949	Lightbringer's Way	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2950	Maiden's Kiss	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2951	Gates of Knorr	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2952	Courtyard of Knorr	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2953	Interior Gates of Knorr	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2954	Barracks Conveyance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2955	Forge Conveyance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2956	Research Chambers Conveyance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2957	Seat of Knorr	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2958	Blessing of the Priestess	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2959	Mark of the Priestess	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2960	Greater Bludgeoning Durance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2961	Greater Piercing Durance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2962	Greater Slashing Durance	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2963	Aura of Hunter's Cunning	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2964	Aura of Hunter's Mark	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2965	Aura of Murderous Intent	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2966	Aura of Murderous Thirst	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2967	Aura of The Speedy Hunter	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2968	Vision of the Hunter	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2969	Mother's Blessing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2970	Hunter's Lash	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2971	Bullseye	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2972	Oswald's Room	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2973	Access to the Secret Lair	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2974	Vagabond Passed	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2975	Moderate Item Enchantment Aptitude	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2976	Acid Spray	32	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2977	Portal spell to a hidden place	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2978	Nullify All Magic Other	NULL	NULL	0	NULL	NULL	0	335	0
2979	Destiny's Wind	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2980	Endless Vigor	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2981	Fellowship Heal I	NULL	128	NULL	NULL	8	NULL	NULL	NULL
2982	Fellowship Alchemy Mastery I	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2983	Fellowship Evaporate Life Magic Self	NULL	NULL	2	NULL	NULL	0	35	2
2984	Lyceum of Kivik Lir	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2985	Ardence	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2986	Vim	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2987	Volition	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2988	Beaten into Submission	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2989	Portal to the Bandit Hideout.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2990	Knocked Out	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2991	Winter's Kiss	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2992	Depletion	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2993	Grace of the Unicorn	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2994	Plague	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2995	Power of the Dragon	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2996	Scourge	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2997	Splendor of the Firebird	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2998	Wrath of the Puppeteer	16	NULL	NULL	NULL	NULL	NULL	NULL	NULL
2999	Endurance of the Abyss	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3000	Ire of the Dark Prince	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3001	Puppet String	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3002	Will of the Quiddity	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3003	Dark Wave	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3004	Puppet Strings	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3005	Dispersion	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3006	Foresight	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3007	Uncanny Dodge	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3008	Finesse	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3009	Thew	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3010	Zeal	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3011	Endless Sight	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3012	Far Sight	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3013	Fruit of the Oasis	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3014	Water of the Oasis	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3015	Shade of the Oasis	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3016	Raptor's Sight	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
3017	Greater Battle Dungeon Sending from Candeth Keep	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
